MEDIA_ID;MEDIA_NAME;CNT;TIME(2020/04/22 10:08:13.074);TIMETICK(f=10000000);FPOGX;FPOGY;FPOGS;FPOGD;FPOGID;FPOGV;BPOGX;BPOGY;BPOGV;CX;CY;CS;USER;LPCX;LPCY;LPD;LPS;LPV;RPCX;RPCY;RPD;RPS;RPV;BKID;BKDUR;BKPMIN;LPMM;LPMMV;RPMM;RPMMV;DIAL;DIALV;GSR;GSRV;HR;HRV;HRP;TTL0;TTL1;TTLV;PIXS;PIXV;AOI;SACCADE_MAG;SACCADE_DIR;Column1
0;NewMedia0;15339;248.32404;54274875949998;0.42030;0.33895;247.95441;0.36963;669;1;0.39912;0.44542;1;0.68802;0.59444;0;;0.41147;0.44076;14.59770;0.91420;1;0.67947;0.44569;14.19021;0.92081;1;0;0.00000;2;2.82882;1;2.77711;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;33.84838;252.43617;
0;NewMedia0;15362;248.69669;54274879676633;0.42013;0.37225;248.34174;0.35495;670;1;0.45662;0.58516;1;0.68802;0.59722;0;;0.41508;0.44172;13.88669;0.94867;1;0.68285;0.44762;13.67096;0.94867;1;0;0.00000;2;2.58004;1;2.77726;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;35.96547;269.48007;
0;NewMedia0;15379;248.97119;54274882421651;0.49979;0.49917;248.71393;0.25726;671;1;0.88207;0.26520;1;0.68802;0.59722;0;;0.42068;0.44094;14.71744;0.97645;1;0.68847;0.44619;13.84640;0.97645;1;0;0.00000;2;3.18538;1;3.17776;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;205.38255;318.13281;
0;NewMedia0;15401;249.32782;54274885987953;0.86876;0.24386;249.08392;0.24390;672;1;0.85079;0.16054;1;0.68854;0.59815;0;;0.41925;0.44041;14.74422;0.96175;1;0.68722;0.44520;14.73186;0.96175;1;0;0.00000;2;3.10157;1;3.06198;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;760.19202;21.26717;
0;NewMedia0;15422;249.66797;54274889389446;0.89694;0.18378;249.34314;0.32483;673;1;0.91811;0.37095;1;0.68854;0.59815;0;;0.41865;0.44253;14.95881;0.94934;1;0.68626;0.44614;13.82666;0.96340;1;0;0.00000;2;3.03864;1;3.29942;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;84.48467;50.17693;
0;NewMedia0;15437;249.90933;54274891803069;0.87649;0.30768;249.68329;0.22604;674;1;0.42767;0.26738;1;0.68854;0.59815;0;;0.41367;0.44100;14.21842;0.96175;1;0.68150;0.44601;14.24580;0.96175;1;0;0.00000;2;2.80766;1;3.01395;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;139.45360;253.64694;
0;NewMedia0;15464;250.34634;54274896173228;0.39810;0.21226;249.97382;0.37253;675;1;0.37024;0.34877;1;0.68854;0.59815;0;;0.41217;0.44168;14.15243;0.98408;1;0.68023;0.44694;13.89056;0.97664;1;0;0.00000;2;2.92684;1;3.04648;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;924.27191;173.59839;
0;NewMedia0;15484;250.67001;54274899410043;0.10532;0.83810;250.41095;0.25906;676;1;0.07174;0.88630;1;0.68854;0.59815;0;;0.40543;0.44670;16.04950;0.96184;1;0.67363;0.45020;14.30328;0.94778;1;0;0.00000;2;2.99309;1;2.96817;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;879.11847;230.25044;
0;NewMedia0;15497;250.88037;54274901513380;0.21402;0.67087;250.68588;0.19449;677;1;0.39743;0.30899;1;0.68854;0.59815;0;;0.40732;0.44336;14.25604;0.99879;1;0.67499;0.44757;15.00721;0.99134;1;0;0.00000;2;2.86749;1;2.83024;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;276.00137;40.87228;
0;NewMedia0;15515;251.17163;54274904425962;0.29530;0.32711;250.94437;0.22726;678;1;0.27145;0.43517;1;0.68854;0.59815;0;;0.40664;0.44365;13.24028;0.94934;1;0.67431;0.44859;13.31275;0.96340;1;0;0.00000;2;2.67273;1;2.89460;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;402.72644;67.20080;
0;NewMedia0;15533;251.46188;54274907328456;0.28363;0.30281;251.18692;0.27496;679;1;0.32278;0.18655;1;0.68854;0.59815;0;;0.40746;0.44217;14.31707;0.97645;1;0.67456;0.44624;14.21224;0.97645;1;0;0.00000;2;2.84552;1;3.02972;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;34.50784;130.48979;
0;NewMedia0;15549;251.72134;54274909923228;0.35177;0.27162;251.47910;0.24225;680;1;0.37905;0.21628;1;0.69583;0.59444;0;;0.40735;0.44076;14.73395;0.96928;1;0.67475;0.44453;14.50470;0.97673;1;0;0.00000;2;2.76177;1;2.92599;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;135.09576;14.43865;
0;NewMedia0;15565;251.97971;54274912506874;0.34400;0.29680;251.73672;0.24298;681;1;0.23285;0.28403;1;0.68594;0.59167;0;;0.40214;0.44137;14.46099;0.99879;1;0.66960;0.44534;14.98766;1.00623;1;0;0.00000;2;2.86301;1;2.90219;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;31.01761;241.25153;
0;NewMedia0;15583;252.27014;54274915411034;0.29711;0.35207;251.99564;0.27451;682;1;0.32030;0.36842;1;0.63021;0.55370;0;;0.40081;0.44048;14.45775;0.94925;1;0.66858;0.44447;15.12296;0.95669;1;0;0.00000;2;2.85390;1;2.96467;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;108.01984;213.54547;
0;NewMedia0;15613;252.75595;54274920269381;0.29240;0.34773;252.28641;0.46954;683;1;0.29889;0.38368;1;0.58281;0.51944;0;;0.40717;0.43646;14.56872;0.94704;1;0.67523;0.44171;14.54077;0.94704;1;0;0.00000;2;2.88203;1;2.91093;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;10.18570;152.60164;
0;NewMedia0;15632;253.06323;54274923342040;0.27324;0.35731;252.77448;0.28876;684;1;0.26527;0.29075;1;0.65677;0.53056;0;;0.40638;0.43658;14.15862;0.99879;1;0.67422;0.44243;14.97116;0.99134;1;0;0.00000;2;2.94965;1;2.94830;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;38.21451;195.70863;
0;NewMedia0;15651;253.37109;54274926420785;0.28708;0.34587;253.07941;0.29169;685;1;0.25604;0.30698;1;0.70365;0.47963;0;;0.40071;0.43553;14.10874;0.98399;1;0.66875;0.44036;14.65673;0.99143;1;0;0.00000;2;2.82204;1;2.97006;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;29.30471;24.93642;
0;NewMedia0;15690;254.00101;54274932719907;0.25918;0.35258;253.38663;0.61438;686;1;0.29033;0.52676;1;0.41615;0.41111;0;;0.39984;0.43057;14.20410;0.92743;1;0.66858;0.43636;14.45537;0.92743;1;0;0.00000;2;2.75367;1;2.81533;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;54.05596;187.70436;
0;NewMedia0;15724;254.55130;54274938222761;0.28372;0.39168;254.01773;0.53357;687;1;0.26944;0.39360;1;0.26146;0.40278;0;;0.40137;0.42702;14.34961;0.96937;1;0.67003;0.43356;14.52334;0.97682;1;0;0.00000;2;2.79858;1;2.89657;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;63.27079;318.13199;
0;NewMedia0;15744;254.87579;54274941467743;0.28980;0.30796;254.56769;0.30811;688;1;0.29116;0.19057;1;0.23594;0.37315;0;;0.40142;0.42701;14.34453;0.96910;1;0.67006;0.43251;14.48892;0.96910;1;0;0.00000;2;2.92004;1;2.90061;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;91.16806;82.64338;
0;NewMedia0;15771;255.31155;54274945825371;0.26166;0.24021;254.98810;0.32346;689;1;0.36231;0.29792;1;0.25469;0.31944;0;;0.40631;0.42709;14.21887;0.94232;1;0.67509;0.43345;13.78736;0.93488;1;0;0.00000;2;2.94078;1;2.94578;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;90.95580;126.44217;
0;NewMedia0;15799;255.76526;54274950362487;0.42134;0.22706;255.42453;0.34073;690;1;0.42882;0.19450;1;0.29323;0.31852;0;;0.40744;0.42542;14.23380;0.94704;1;0.67660;0.43246;13.89763;0.95448;1;0;0.00000;2;2.80357;1;2.95864;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;306.91434;2.65222;
0;NewMedia0;15818;256.07147;54274953424502;0.34811;0.27426;255.82999;0.24149;691;1;0.26255;0.26972;1;0.29896;0.32037;0;;0.40227;0.42672;13.91199;0.98408;1;0.67133;0.43328;14.02631;0.97664;1;0;0.00000;2;2.81156;1;2.84012;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;149.55725;199.92842;
0;NewMedia0;15859;256.73495;54274960059429;0.26994;0.31507;256.09146;0.64349;692;1;0.31786;0.35886;1;0.26771;0.35463;0;;0.40409;0.42768;13.45932;0.95448;1;0.67311;0.43479;12.69496;0.94042;1;0;0.00000;2;2.79683;1;2.83022;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;156.42412;196.36555;
0;NewMedia0;15888;257.20486;54274964758331;0.25385;0.35347;256.75082;0.45404;693;1;0.25537;0.34609;1;0.24896;0.38519;0;;0.40338;0.42780;13.15479;0.94704;1;0.67255;0.43413;13.04576;0.94704;1;0;0.00000;2;2.76657;1;2.81389;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;51.71352;233.31732;
0;NewMedia0;15911;257.57602;54274968470005;0.25036;0.31882;257.22034;0.35568;694;1;0.25057;0.31753;1;0.23438;0.38426;0;;0.40502;0.42791;13.26432;0.95513;1;0.67447;0.43506;12.81975;0.94851;1;0;0.00000;2;2.66625;1;2.99348;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;38.01719;100.15183;
0;NewMedia0;15950;258.20694;54274974779181;0.28833;0.34443;257.59238;0.61456;695;1;0.29900;0.24193;1;0.22396;0.39352;0;;0.40713;0.42860;13.57914;1.00623;1;0.67581;0.43594;13.37336;1.00623;1;0;0.00000;2;2.73685;1;2.80982;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;77.97282;339.22348;
0;NewMedia0;15973;258.57977;54274978507588;0.26346;0.29681;258.22324;0.35654;696;1;0.26307;0.25571;1;0.22604;0.38889;0;;0.40605;0.42963;13.76517;0.99888;1;0.67476;0.43587;13.67372;0.99143;1;0;0.00000;2;2.76054;1;2.74548;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;70.17904;132.87549;
0;NewMedia0;16000;259.01877;54274982897322;0.27774;0.32741;258.59503;0.42374;697;1;0.32647;0.30086;1;0.22865;0.38704;0;;0.40710;0.42774;13.56203;0.95439;1;0.67596;0.43480;13.02408;0.95439;1;0;0.00000;2;2.61703;1;2.92965;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;42.94059;309.68008;
0;NewMedia0;16015;259.25977;54274985307367;0.29735;0.36119;259.03320;0.22656;698;1;0.29290;0.42812;0;0.22917;0.38704;0;;0.40805;0.39296;13.92568;0.94704;0;0.65551;0.40910;11.66620;0.94704;0;0;0.00000;2;4.12957;0;2.84888;0;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;52.42687;315.90326;
0;NewMedia0;16073;260.19711;54274994680909;0.24696;0.37868;259.46790;0.72922;699;1;0.27165;0.35949;1;0.23333;0.36667;0;;0.40708;0.42770;13.50112;0.94704;1;0.67608;0.43598;13.59935;0.94704;1;0;0.00000;3;2.73622;1;2.96949;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;98.57549;191.04742;
0;NewMedia0;16085;260.39011;54274996610938;0.24009;0.35055;260.21530;0.17480;700;1;0.22469;0.35186;0;0.23281;0.36667;0;;0.40546;0.42854;10.82326;0.96919;0;0.67466;0.43480;12.96698;0.97664;0;0;0.00000;3;2.87388;0;2.96162;0;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;33.12032;113.46927;
0;NewMedia0;16121;260.97290;54275002438917;0.27208;0.30540;260.60162;0.37128;701;1;0.21044;0.38472;1;0.23385;0.36667;0;;0.41114;0.42664;13.54767;0.96175;1;0.68014;0.43552;13.85513;0.96175;1;0;0.00000;4;2.80728;1;2.95367;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;78.42352;38.44607;
0;NewMedia0;16137;261.23166;54275005026384;0.24246;0.39028;260.98871;0.24295;702;1;0.26278;0.62567;1;0.26406;0.39074;0;;0.41243;0.42973;13.74595;0.98399;1;0.68134;0.43828;13.28321;0.99143;1;0;0.00000;4;2.72721;1;2.70577;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;107.87821;238.18539;
0;NewMedia0;16154;261.50558;54275007765540;0.27583;0.69667;261.29611;0.20947;703;1;0.24821;0.71065;1;0.28854;0.57500;0;;0.41199;0.43129;14.17236;0.99152;1;0.68119;0.43882;13.41901;0.99152;1;0;0.00000;4;2.71432;1;2.54251;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;337.04694;280.95825;
0;NewMedia0;16167;261.71667;54275009876507;0.27815;0.56042;261.52451;0.19217;704;1;0.26881;0.51016;1;0.28802;0.66481;0;;0.41060;0.42979;14.35338;0.92155;1;0.67958;0.43773;14.04404;0.91493;1;0;0.00000;4;2.73417;1;2.83644;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;147.21742;88.26614;
0;NewMedia0;16194;262.15399;54275014249562;0.27230;0.41187;261.73291;0.42108;705;1;0.29435;0.32256;1;0.28750;0.68611;0;;0.40649;0.42962;13.48742;0.94704;1;0.67500;0.43689;13.51309;0.94704;1;0;0.00000;4;2.72238;1;2.84009;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;160.82668;94.00472;
0;NewMedia0;16214;262.47705;54275017480248;0.27262;0.35007;262.17004;0.30701;706;1;0.30263;0.28579;1;0.28594;0.69630;0;;0.41021;0.42977;13.57849;0.98408;1;0.67905;0.43787;13.45293;0.97664;1;0;0.00000;4;2.68481;1;2.75882;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;66.74685;89.47266;
0;NewMedia0;16232;262.76910;54275020400728;0.27610;0.34273;262.49298;0.27612;707;1;0.22232;0.37107;1;0.28646;0.69630;0;;0.40879;0.43078;13.36967;0.94704;1;0.67732;0.43900;13.47336;0.94704;1;0;0.00000;4;2.87027;1;2.85723;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;10.36750;49.87334;
0;NewMedia0;16258;263.18848;54275024594546;0.27783;0.41065;262.78531;0.40317;708;1;0.30896;0.37834;1;0.28646;0.68519;0;;0.40968;0.43095;13.40155;0.96910;1;0.67827;0.43908;13.00786;0.96910;1;0;0.00000;4;2.66419;1;2.70390;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;73.42880;272.59268;
0;NewMedia0;16283;263.59277;54275028637473;0.29097;0.38484;263.20453;0.38824;709;1;0.28529;0.74234;1;0.28646;0.68889;0;;0.40655;0.43230;13.23757;0.95630;1;0.67500;0.44019;12.41847;0.94886;1;0;0.00000;4;2.63629;1;2.66588;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;37.59653;47.85252;
0;NewMedia0;16304;263.93250;54275032034582;0.29326;0.62745;263.65765;0.27484;710;1;0.28775;0.26247;1;0.28490;0.68611;0;;0.40611;0.43058;13.94674;0.96919;1;0.67468;0.43850;14.21352;0.97664;1;0;0.00000;4;2.75622;1;2.88711;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;262.05569;270.96136;
0;NewMedia0;16324;264.25604;54275035270062;0.27015;0.31561;264.00165;0.25439;711;1;0.28813;0.34947;1;0.28438;0.68796;0;;0.40596;0.43234;14.40514;0.93478;1;0.67457;0.43988;14.25663;0.93478;1;0;0.00000;4;2.80751;1;2.81849;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;339.69754;97.50542;
0;NewMedia0;16347;264.62808;54275038990493;0.26713;0.33244;264.27203;0.35605;712;1;0.29299;0.24538;1;0.28438;0.68889;0;;0.40815;0.43149;13.82226;0.96928;1;0.67666;0.43969;13.53262;0.97673;1;0;0.00000;4;2.81828;1;2.87798;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;19.07885;252.30695;
0;NewMedia0;16370;264.99985;54275042708261;0.26946;0.33204;264.64523;0.35461;713;1;0.22885;0.29158;1;0.28698;0.62222;0;;0.40384;0.43101;14.19447;0.96919;1;0.67260;0.43880;13.80956;0.97664;1;0;0.00000;4;2.89337;1;3.01363;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;4.49438;5.51549;
0;NewMedia0;16404;265.55005;54275048210382;0.26945;0.32677;265.01636;0.53369;714;1;0.28355;0.39545;1;0.31458;0.46944;0;;0.40385;0.43353;13.18891;0.97745;1;0.67198;0.44072;13.65027;0.97001;1;0;0.00000;4;2.75885;1;2.88208;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;5.69162;90.19292;
0;NewMedia0;16438;266.09982;54275053708133;0.27362;0.34581;265.56683;0.53299;715;1;0.36915;0.24278;1;0.26927;0.38148;0;;0.40489;0.43166;13.46702;0.98490;1;0.67311;0.43948;14.17495;0.98490;1;0;0.00000;4;2.66992;1;2.89660;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;22.06687;291.27377;
0;NewMedia0;16463;266.50534;54275057763031;0.37463;0.21536;266.21375;0.29160;716;1;0.31502;0.19076;1;0.27552;0.31759;0;;0.40201;0.43238;13.75782;0.96919;1;0.67039;0.43957;13.47066;0.97664;1;0;0.00000;4;2.82741;1;2.87923;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;239.71083;35.99631;
0;NewMedia0;16494;267.00568;54275062766462;0.33533;0.24070;266.52136;0.48431;717;1;0.22493;0.16850;1;0.27865;0.29722;0;;0.40063;0.43288;13.73003;0.97645;1;0.66873;0.43964;14.01409;0.97645;1;0;0.00000;4;2.85897;1;3.03133;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;80.26562;199.93524;
0;NewMedia0;16520;267.42593;54275066968975;0.27306;0.25260;267.02191;0.40402;718;1;0.31240;0.32917;1;0.25208;0.30185;0;;0.40585;0.43302;13.66581;0.94704;1;0.67393;0.44089;13.97627;0.94704;1;0;0.00000;4;2.91920;1;2.84492;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;120.24720;186.13548;
0;NewMedia0;16538;267.71698;54275069879486;0.30457;0.28166;267.44232;0.27466;719;1;0.43263;0.27528;1;0.27917;0.30278;0;;0.40719;0.43237;14.10700;0.94704;1;0.67501;0.43972;13.69713;0.94704;1;0;0.00000;4;2.70635;1;2.82544;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;68.15534;332.58136;
0;NewMedia0;16558;268.04193;54275073129172;0.43273;0.23823;267.73386;0.30807;720;1;0.46209;0.14900;1;0.33802;0.30648;0;;0.40788;0.42886;13.40176;0.95439;1;0.67650;0.43741;14.08278;0.95439;1;0;0.00000;4;2.92206;1;2.91646;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;250.49768;10.79204;
0;NewMedia0;16571;268.25085;54275075218363;0.31397;0.28505;268.05688;0.19397;721;1;0.23509;0.31698;1;0.35000;0.30741;0;;0.40422;0.42982;13.61515;0.96175;1;0.67311;0.43790;13.79157;0.96175;1;0;0.00000;4;2.77607;1;2.87820;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;233.55861;192.50359;
0;NewMedia0;16612;268.91479;54275081857749;0.25445;0.34519;268.26782;0.64697;722;1;0.25064;0.42982;1;0.25469;0.38426;0;;0.40563;0.43186;14.30884;0.97673;1;0.67436;0.44002;13.85913;0.98417;1;0;0.00000;4;2.76037;1;2.89889;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;131.44661;209.61214;
0;NewMedia0;16641;269.38449;54275086554577;0.25880;0.38398;268.93057;0.45392;723;1;0.24861;0.35839;1;0.25469;0.38426;0;;0.40512;0.43270;13.59955;0.99134;1;0.67340;0.44073;13.95680;0.99879;1;0;0.00000;4;2.85227;1;2.85665;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;42.71766;281.27490;
0;NewMedia0;16681;270.03009;54275093010578;0.27935;0.40673;269.39999;0.63010;724;1;0.23192;0.40799;1;0.29375;0.52963;0;;0.40336;0.43447;14.07131;0.97673;1;0.67152;0.44109;14.28433;0.97673;1;0;0.00000;4;2.80683;1;2.72522;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;46.48081;328.08871;
0;NewMedia0;16700;270.33746;54275096084548;0.26111;0.37830;270.04666;0.29080;725;1;0.32398;0.39112;1;0.29375;0.55741;0;;0.40526;0.43418;14.01827;0.96175;1;0.67348;0.44180;13.56490;0.96175;1;0;0.00000;4;2.77000;1;2.83138;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;46.57487;138.75748;
0;NewMedia0;16730;270.82431;54275100952982;0.23436;0.34177;270.55713;0.26718;726;1;0.25005;0.39625;1;0.29271;0.56852;0;;0.40283;0.43382;13.54678;0.98408;1;0.67116;0.44114;13.39260;0.97663;1;0;0.00000;5;2.70781;1;2.91673;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;64.76376;142.47017;
0;NewMedia0;16735;270.90393;54275101749134;0.24260;0.41842;270.84171;0.06223;727;1;0.25003;0.45211;1;0.29271;0.57222;0;;0.40187;0.43372;13.13622;0.94704;1;0.67022;0.44092;13.19663;0.94704;1;0;0.00000;5;2.94974;1;2.77235;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;84.28021;280.81958;
0;NewMedia0;16767;271.42145;54275106924144;0.27598;0.34693;271.21106;0.21039;728;1;0.21120;0.39401;1;0.27917;0.42685;0;;0.40166;0.43381;13.03644;0.96928;1;0.66991;0.44154;13.62775;0.97673;1;0;0.00000;6;2.81889;1;2.86940;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;100.34309;50.30471;
0;NewMedia0;16815;272.19922;54275114701954;0.24942;0.37964;271.43726;0.76196;729;1;0.21743;0.41837;1;0.24531;0.41481;0;;0.39880;0.43523;13.68442;0.96193;1;0.66745;0.44233;13.24062;0.96937;1;0;0.00000;6;2.57598;1;2.74987;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;62.03621;214.71220;
0;NewMedia0;16840;272.60272;54275118737087;0.25448;0.40899;272.21472;0.38800;730;1;0.26178;0.33395;1;0.24427;0.40926;0;;0.39574;0.43554;14.41451;0.98417;1;0.66430;0.44198;14.03223;0.97673;1;0;0.00000;5;2.73309;1;2.84124;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;33.15340;287.03992;
0;NewMedia0;16862;272.95795;54275122289281;0.24005;0.34827;272.61774;0.34021;731;1;0.25565;0.44986;1;0.24427;0.41296;0;;0.39659;0.43481;14.10329;0.96375;1;0.66489;0.44211;13.81034;0.96375;1;0;0.00000;5;2.73280;1;2.99697;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;71.19006;112.90338;
0;NewMedia0;16881;273.26675;54275125377185;0.23771;0.33617;272.97513;0.29163;732;1;0.24849;0.23020;1;0.23802;0.39815;0;;0.39723;0.43645;14.26472;0.99888;1;0.66583;0.44391;14.07318;0.99888;1;0;0.00000;5;2.80122;1;2.88365;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;13.81874;108.97305;
0;NewMedia0;16899;273.55643;54275128274124;0.24422;0.34164;273.28229;0.27414;733;1;0.25754;0.36950;1;0.23073;0.39259;0;;0.39652;0.43669;13.82222;0.95439;1;0.66474;0.44383;14.08176;0.95439;1;0;0.00000;5;2.79389;1;2.84389;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;13.82497;334.70282;
0;NewMedia0;16924;273.96045;54275132314282;0.24008;0.35624;273.57257;0.38788;734;1;0.29108;0.44610;1;0.26250;0.45463;0;;0.39585;0.43612;14.28302;0.94050;1;0.66410;0.44351;13.67702;0.94795;1;0;0.00000;5;2.67622;1;2.84316;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;17.65824;243.24692;
0;NewMedia0;16937;274.17078;54275134417430;0.26883;0.54783;273.97656;0.19421;735;1;0.27145;0.58218;1;0.27969;0.60185;0;;0.39563;0.43839;13.79334;1.00623;1;0.66415;0.44515;12.94671;1.00623;1;0;0.00000;5;2.65514;1;2.70695;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;214.15359;284.93713;
0;NewMedia0;16952;274.41318;54275136841492;0.27363;0.56314;274.18710;0.22607;736;1;0.27285;0.36902;1;0.28021;0.65741;0;;0.39751;0.43563;14.30652;0.97682;1;0.66551;0.44293;14.13760;0.97682;1;0;0.00000;5;2.76603;1;2.82678;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;18.92968;299.13385;
0;NewMedia0;16994;275.09317;54275143641352;0.25309;0.40347;274.47815;0.61502;737;1;0.29697;0.53866;1;0.28073;0.69907;0;;0.39497;0.43804;13.05797;0.93397;1;0.66275;0.44564;13.46625;0.93397;1;0;0.00000;5;2.76457;1;2.75303;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;176.89554;102.88166;
0;NewMedia0;17009;275.33701;54275146079683;0.25153;0.39736;275.10919;0.22781;738;1;0.23807;0.34018;1;0.28073;0.69907;0;;0.39389;0.43838;13.39267;0.99152;1;0.66196;0.44566;13.09697;0.99152;1;0;0.00000;5;2.66203;1;2.82692;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;7.24677;114.41335;
0;NewMedia0;17038;275.80557;54275150765607;0.29099;0.36502;275.35339;0.45218;739;1;0.24066;0.33148;1;0.28021;0.70556;0;;0.39488;0.43859;13.10363;0.97654;1;0.66262;0.44564;13.40537;0.96910;1;0;0.00000;5;2.81746;1;2.89152;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;83.42645;24.74992;
0;NewMedia0;17062;276.19437;54275154653522;0.25073;0.33122;275.82065;0.37372;740;1;0.23920;0.22363;1;0.28021;0.70556;0;;0.39555;0.43952;13.35177;0.99879;1;0.66329;0.44655;13.55046;1.00623;1;0;0.00000;5;2.73728;1;2.80817;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;85.48515;154.72128;
0;NewMedia0;17075;276.40448;54275156754555;0.27647;0.52612;276.21140;0.19308;741;1;0.30122;0.70220;1;0.28021;0.70556;0;;0.39800;0.44123;13.40644;0.93397;1;0.66614;0.44839;12.30188;0.93397;1;0;0.00000;5;2.64466;1;2.70390;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;216.21585;283.21298;
0;NewMedia0;17092;276.68008;54275159510610;0.33115;0.57337;276.46768;0.21240;742;1;0.50965;0.24282;1;0.27917;0.67870;0;;0.40252;0.43730;13.37279;0.97645;1;0.67012;0.44556;13.30792;0.98390;1;0;0.00000;5;2.75859;1;2.79536;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;116.73060;334.07718;
0;NewMedia0;17110;276.96973;54275162406917;0.42980;0.30335;276.74631;0.22342;743;1;0.39941;0.31059;1;0.27917;0.69630;0;;0.39863;0.43860;13.49283;0.97682;1;0.66612;0.44556;13.80392;0.97682;1;0;0.00000;5;2.70310;1;2.80529;1;0.00000;0;0;0;0;0;0;1;1;0;0.00000;0;;347.73343;56.99630;
